Time [s],Packet ID,MOSI,MISO
0.0084349,810,0xA9,0xAA
0.0084369,810,0xAA,0xAB
0.0084433,811,0xAC,0xAD
0.0084453,811,0xAD,0xAE
0.0084473,811,0xAE,0xAF
0.0084537,812,0xB0,0xB1
0.0084557,812,0xB1,0xB2
0.0084577,812,0xB2,0xB3
0.0084641,813,0xB4,0xB5
0.0084661,813,0xB5,0xB6
